WKT,class_dbt,nome_dbt,tipo_dbt,dest_ind,sup_mq
"MULTIPOLYGON (((485972.5809 5058138.1267,485965.2934 5058137.4547,485965.3794 5058138.5138,485963.2078 5058186.3803,485963.2388 5058188.6302,485963.4188 5058191.3532,485964.1059 5058193.4192,485964.7239 5058194.1222,485965.4498 5058194.5282,485966.4268 5058194.7942,485967.3408 5058195.0522,485968.1138 5058195.3992,485968.9188 5058195.8491,485969.4657 5058196.6691,485979.1917 5058197.2591,485989.2696 5058198.1381,485989.2337 5058194.5834,485989.2236 5058193.5831,485986.6381 5058190.8043,485985.1785 5058189.2353,485971.5565 5058188.2299,485969.9267 5058186.7982,485970.3407 5058182.2633,485972.5809 5058138.1267)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"556"
"MULTIPOLYGON (((484584.968 5058237.44,484583.2379 5058221.0682,484582.1048 5058212.2293,484576.6125 5058169.2328,484576.344 5058167.9888,484578.0043 5058189.3415,484579.3908 5058202.5935,484581.4318 5058215.4861,484581.3357 5058216.4337,484580.6927 5058222.8927,484580.1991 5058228.8741,484581.5191 5058238.0719,484583.0641 5058237.789,484584.968 5058237.44)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"115"
"MULTIPOLYGON (((485829.2291 5057773.1547,485824.4646 5057758.0542,485818.3928 5057760.244,485818.0729 5057762.483,485817.0649 5057763.647,485816.0579 5057764.0179,485815.3929 5057764.5489,485817.8779 5057772.0288,485819.3859 5057772.2679,485821.5649 5057772.4788,485822.3859 5057773.3848,485822.7449 5057773.9428,485823.2679 5057775.2638,485829.2291 5057773.1547)))",ac_vei,Area_di_circolazione_veicolare,area a traffico strutturato - incrocio,trasporto - traffico strutturato,"142"
"MULTIPOLYGON (((487193.2266 5056212.246,487183.9513 5056209.5519,487173.4689 5056206.5072,487153.0001 5056200.5623,487152.5609 5056200.436,487151.1922 5056200.0423,487134.5533 5056195.2614,487133.1554 5056194.8604,487092.4309 5056182.5707,487091.6419 5056180.2307,487086.8469 5056178.7797,487086.517 5056179.9377,487082.3611 5056178.7928,487067.7983 5056174.4809,487061.0093 5056172.6329,487037.2127 5056164.9261,487034.8287 5056173.8147,487046.4916 5056177.5969,487059.9624 5056181.9649,487065.4703 5056183.4968,487102.2749 5056193.9746,487104.7827 5056194.6215,487115.9077 5056197.7615,487115.8306 5056198.5505,487117.4747 5056198.9475,487121.5866 5056200.0074,487123.0086 5056200.7384,487123.2585 5056201.6714,487140.6703 5056206.1884,487141.7424 5056206.6351,487145.1572 5056207.2493,487150.1642 5056207.9102,487154.1021 5056209.1712,487160.9051 5056211.1182,487162.6886 5056211.6284,487164.8689 5056212.2521,487167.151 5056212.9051,487170.9479 5056213.9911,487173.4689 5056214.7121,487185.6957 5056218.167,487186.1247 5056216.742,487191.7657 5056218.4799,487193.2266 5056212.246)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"1395"
"MULTIPOLYGON (((487674.2081 5057093.6457,487673.1541 5057093.2707,487664.2416 5057089.0577,487653.3134 5057083.8919,487651.0444 5057088.5208,487652.8104 5057088.6809,487663.0833 5057093.7468,487665.8182 5057095.0518,487672.0642 5057098.1285,487674.2081 5057093.6457)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"109"
"MULTIPOLYGON (((487238.5398 5055842.6793,487237.6398 5055833.4992,487236.4497 5055816.109,487236.8198 5055813.4189,487238.1032 5055809.6629,487239.4299 5055807.8428,487242.8699 5055805.7628,487243.3884 5055799.1405,487242.0828 5055798.9999,487239.0128 5055798.3389,487237.1688 5055796.7459,487236.0048 5055794.941,487235.6848 5055793.55,487235.8787 5055789.3697,487226.45 5055789.105,487229.1339 5055790.3232,487229.0606 5055797.79,487229.7672 5055821.6969,487228.9339 5055824.6437,487227.4872 5055825.6437,487224.6072 5055826.1637,487219.3103 5055830.4637,487218.4626 5055836.5644,487225.2453 5055837.3193,487226.36 5055837.4434,487228.1 5055838.8967,487231.2134 5055843.4501,487238.5398 5055842.6793)))",ac_vei,Area_di_circolazione_veicolare,area a traffico strutturato - incrocio,trasporto - traffico strutturato,"582"
"MULTIPOLYGON (((485538.3371 5057654.8889,485535.4577 5057648.6675,485533.5597 5057648.8085,485531.8488 5057648.8275,485529.6688 5057648.6985,485526.3558 5057648.1555,485522.7238 5057647.0855,485520.7239 5057646.5385,485519.1689 5057645.8785,485514.169 5057650.6985,485515.849 5057652.9606,485516.27 5057654.2105,485516.38 5057655.2345,485516.294 5057656.3355,485515.817 5057657.5735,485514.88 5057658.8705,485514.028 5057659.6284,485517.1956 5057665.4451,485523.588 5057662.1274,485534.1408 5057656.7365,485538.3371 5057654.8889)))",ac_vei,Area_di_circolazione_veicolare,area a traffico strutturato - incrocio,trasporto - traffico strutturato,"274"
"MULTIPOLYGON (((487055.1605 5057793.5624,487059.9724 5057785.4645,487090.2605 5057734.0859,487083.1986 5057731.102,487037.6139 5057807.9214,487035.9339 5057807.5974,487031.997 5057814.2333,487033.231 5057815.3083,487020.8483 5057836.1551,486999.8339 5057871.7798,487006.1284 5057875.5872,487025.9343 5057842.366,487055.1605 5057793.5624)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"1263"
"MULTIPOLYGON (((486842.1437 5061669.2357,486842.2437 5061668.4708,486842.6837 5061667.8008,486843.3237 5061667.4758,486844.1036 5061666.8958,486841.3436 5061652.5709,486839.0636 5061651.166,486838.1436 5061650.041,486837.3936 5061649.001,486836.6936 5061647.196,486836.0536 5061645.176,486829.0037 5061647.056,486829.7037 5061655.746,486830.7639 5061673.4508,486842.1437 5061669.2357)))",ac_vei,Area_di_circolazione_veicolare,area a traffico strutturato - incrocio,trasporto - traffico strutturato,"294"
"MULTIPOLYGON (((487182.2459 5056043.8384,487173.031 5056041.8567,487173.2651 5056049.2477,487173.4681 5056049.1857,487175.07 5056048.7047,487175.937 5056048.7787,487180.8788 5056050.0475,487182.2459 5056043.8384)))",ac_vei,Area_di_circolazione_veicolare,area a traffico strutturato - incrocio,trasporto - traffico strutturato,"55"
"MULTIPOLYGON (((485988.19 5058868.0408,485987.4033 5058867.9228,485983.588 5058911.2681,485983.4534 5058913.1395,485985.4782 5058913.2951,485986.2575 5058908.0047,485986.7279 5058898.0351,485986.8822 5058894.7658,485987.172 5058888.6232,485988.19 5058868.0408)))",ac_vei,Area_di_circolazione_veicolare,banchina,trasporto,"75"
"MULTIPOLYGON (((486025.7381 5058466.3243,486024.8578 5058452.1494,486024.7482 5058450.1947,486018.0064 5058450.6743,486017.7714 5058452.2443,486017.4364 5058453.4513,486016.9754 5058454.4593,486015.8104 5058455.8048,486014.5535 5058456.6384,486011.9157 5058457.688,486008.4783 5058457.8667,486009.4515 5058465.1921,486014.7025 5058465.6051,486017.3575 5058467.1391,486025.7381 5058466.3243)))",ac_vei,Area_di_circolazione_veicolare,area a traffico strutturato - incrocio,trasporto - traffico strutturato,"202"
"MULTIPOLYGON (((486184.851 5056905.5964,486182.1022 5056911.9877,486191.3888 5056916.3931,486194.7464 5056917.9859,486205.402 5056923.0406,486208.8097 5056924.6569,486210.091 5056925.2646,486225.1342 5056932.4016,486228.7196 5056934.1027,486229.7117 5056934.5734,486233.4847 5056932.4874,486234.8127 5056929.7645,486216.7508 5056920.9386,486212.9659 5056919.0846,486210.0739 5056917.6697,486206.7609 5056916.0841,486184.851 5056905.5964)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"372"
"MULTIPOLYGON (((487164.8284 5056968.2239,487151.8036 5056961.0683,487150.1152 5056963.4401,487163.2204 5056971.0379,487164.8284 5056968.2239)))",ac_vei,Area_di_circolazione_veicolare,fascia di sosta laterale,trasporto,"46"
"MULTIPOLYGON (((485950.5775 5056130.1606,485951.5926 5056127.7348,485954.2414 5056122.2507,485802.1175 5056047.15,485796.5865 5056044.4041,485770.0317 5056032.0913,485764.9147 5056029.7013,485747.2739 5056020.5884,485745.4939 5056019.4854,485744.1879 5056018.6774,485741.7169 5056022.8473,485739.594 5056026.4283,485740.477 5056026.7834,485744.1019 5056028.6623,485748.8049 5056031.3023,485773.4847 5056043.9431,485777.7037 5056046.2521,485778.4617 5056048.584,485782.9456 5056050.693,485793.5866 5056055.7009,485797.0076 5056057.3959,485797.6565 5056057.7239,485822.4083 5056070.1217,485823.0864 5056070.4617,485824.3904 5056071.1807,485824.7113 5056071.3467,485831.2343 5056074.7196,485835.0542 5056076.5906,485844.9072 5056081.3445,485852.0072 5056084.7705,485854.6721 5056085.9814,485858.1322 5056087.8374,485868.0471 5056092.2903,485888.8819 5056101.8372,485895.7968 5056106.3561,485930.6866 5056124.0399,485934.5226 5056125.8678,485945.1006 5056131.1098,485950.5775 5056130.1606)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"2596"
"MULTIPOLYGON (((488164.3542 5055359.1808,488155.9938 5055358.3147,488154.0519 5055384.1248,488154.0979 5055386.3387,488154.3409 5055388.6907,488154.6769 5055391.6947,488155.122 5055393.8037,488155.653 5055396.3426,488155.989 5055397.7176,488155.973 5055399.1246,488150.8332 5055426.7644,488149.6452 5055426.7804,488151.2081 5055403.3936,488154.8348 5055358.2337,488151.1585 5055357.5792,488148.3031 5055394.1311,488144.2831 5055396.8446,488141.6701 5055396.7442,488140.1961 5055404.1811,488145.7938 5055405.4329,488146.7988 5055405.567,488146.3968 5055414.947,488143.7168 5055433.975,488142.4438 5055433.8409,488140.9698 5055442.4839,488141.7068 5055442.685,488140.4338 5055448.9159,488149.5885 5055450.4361,488150.4973 5055446.7682,488155.3331 5055423.0924,488159.0669 5055402.4406,488162.5278 5055377.4798,488163.3167 5055369.4139,488164.3542 5055359.1808)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"951"
"MULTIPOLYGON (((487817.9776 5055305.029,487818.229 5055303.0504,487783.5761 5055309.117,487783.9332 5055311.14,487788.954 5055310.2391,487817.9776 5055305.029)))",ac_vei,Area_di_circolazione_veicolare,banchina,trasporto,"69"
"MULTIPOLYGON (((486231.0723 5060246.051,486230.6284 5060239.602,486178.4088 5060244.3681,486173.8469 5060244.8251,486149.7761 5060247.2381,486145.3212 5060247.6841,486132.4634 5060248.9729,486133.1997 5060250.0004,486137.2223 5060254.902,486138.4884 5060254.78,486139.9483 5060254.64,486146.8583 5060253.975,486148.0465 5060253.8606,486157.5711 5060252.944,486162.831 5060252.438,486171.598 5060251.641,486172.848 5060251.527,486182.8359 5060250.619,486186.6807 5060250.269,486188.2028 5060250.124,486191.8998 5060249.773,486231.0723 5060246.051)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"629"
"MULTIPOLYGON (((487307.3272 5056461.3991,487305.5101 5056465.5401,487317.6091 5056470.957,487322.085 5056472.9769,487324.0059 5056473.8149,487337.5138 5056479.7078,487342.2398 5056481.7696,487344.7114 5056482.8479,487356.7176 5056488.0857,487357.0306 5056490.1566,487357.3283 5056490.285,487359.6517 5056491.2911,487359.9286 5056491.4066,487360.3655 5056491.8006,487361.1155 5056490.0276,487362.1785 5056490.5466,487362.6893 5056489.2255,487363.0336 5056488.335,487363.6554 5056486.7267,487365.7874 5056480.7887,487362.8975 5056479.7737,487359.7955 5056484.2187,487358.6085 5056483.5817,487343.9057 5056477.3518,487326.7569 5056470.043,487307.3272 5056461.3991)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"316"
"MULTIPOLYGON (((485661.5751 5057845.4822,485660.5924 5057839.9062,485659.8481 5057835.682,485655.2468 5057809.5717,485655.2388 5057807.8176,485654.144 5057808.0427,485652.3871 5057809.6858,485651.7598 5057811.0019,485652.0107 5057813.2393,485657.2174 5057846.0109,485661.5751 5057845.4822)))",ac_vei,Area_di_circolazione_veicolare,fascia di sosta laterale,trasporto,"152"
"MULTIPOLYGON (((487401.2206 5057547.2795,487392.8567 5057543.306,487390.0368 5057549.099,487361.8885 5057603.9196,487370.2165 5057608.5394,487370.8185 5057607.0675,487381.8721 5057584.0397,487401.2206 5057547.2795)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"613"
"MULTIPOLYGON (((486255.0762 5056450.3045,486249.2668 5056453.1715,486249.7375 5056453.3697,486249.9411 5056454.0112,486251.8148 5056458.0742,486256.7794 5056455.9442,486254.7632 5056451.4376,486255.0762 5056450.3045)))",ac_vei,Area_di_circolazione_veicolare,fascia di sosta laterale,trasporto,"31"
"MULTIPOLYGON (((486238.1123 5057001.3494,486232.8442 5057012.7211,486226.4911 5057026.4347,486231.1444 5057028.7869,486242.7143 5057003.7377,486238.1123 5057001.3494)))",ac_vei,Area_di_circolazione_veicolare,fascia di sosta laterale,trasporto,"143"
"MULTIPOLYGON (((486220.1283 5056003.0124,486210.0206 5055998.673,486199.6526 5056023.8332,486197.4416 5056030.5902,486198.5449 5056030.9416,486195.343 5056037.9517,486202.1273 5056041.3076,486202.0383 5056039.953,486202.1717 5056038.4117,486204.5736 5056033.2271,486205.8196 5056031.0781,486206.7096 5056030.4241,486208.8366 5056031.4382,486211.0396 5056026.9764,486209.3516 5056025.5103,486216.0744 5056011.9264,486217.1134 5056008.1184,486218.6834 5056004.6025,486220.1283 5056003.0124)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"400"
"MULTIPOLYGON (((485208.1045 5057594.0917,485208.1084 5057589.0397,485208.1514 5057588.1997,485204.8235 5057588.3467,485200.8905 5057588.5207,485200.7425 5057591.8337,485200.6166 5057594.6606,485204.6695 5057594.3526,485208.1045 5057594.0917)))",ac_vei,Area_di_circolazione_veicolare,area a traffico strutturato - incrocio,trasporto - traffico strutturato,"44"
"MULTIPOLYGON (((487681.4295 5054518.0962,487693.5042 5054523.9493,487693.7785 5054521.5201,487693.5998 5054520.7161,487683.9518 5054516.8748,487681.4295 5054518.0962)))",ac_vei,Area_di_circolazione_veicolare,banchina,trasporto,"31"
"MULTIPOLYGON (((487336.2773 5056138.3265,487320.7644 5056131.757,487320.1773 5056133.3862,487323.8253 5056134.9212,487325.1682 5056135.4862,487335.5911 5056139.8672,487353.3099 5056147.312,487354.0374 5056145.8477,487336.2773 5056138.3265)))",ac_vei,Area_di_circolazione_veicolare,banchina,trasporto,"61"
"MULTIPOLYGON (((487145.8907 5057158.4189,487141.1628 5057156.6637,487138.4602 5057163.9435,487143.1439 5057165.6822,487145.8907 5057158.4189)))",ac_vei,Area_di_circolazione_veicolare,fascia di sosta laterale,trasporto,"39"
"MULTIPOLYGON (((485696.2288 5059586.8702,485696.3477 5059583.1002,485694.2427 5059582.9053,485692.6118 5059581.8953,485690.3398 5059583.8352,485690.5448 5059584.6022,485693.2828 5059587.6222,485696.2288 5059586.8702)))",ac_vei,Area_di_circolazione_veicolare,area a traffico strutturato - incrocio,trasporto - traffico strutturato,"23"
"MULTIPOLYGON (((487622.93 5057936.03,487633.65 5057910.08,487629.85 5057912.26,487621.29 5057934.96,487618.55 5057942.23,487614.75 5057943.12,487612.34 5057949.73,487614.25 5057953.13,487622.93 5057936.03)))",ac_vei,Area_di_circolazione_veicolare,banchina,trasporto,"108"
"MULTIPOLYGON (((486209.421 5057756.2086,486207.1748 5057754.3531,486201.357 5057761.5826,486196.1632 5057768.0365,486184.2644 5057782.9314,486181.6715 5057784.6924,486178.8505 5057784.5484,486179.6245 5057785.5754,486178.0855 5057788.6033,486177.9295 5057789.1073,486180.8104 5057791.9863,486209.421 5057756.2086)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"147"
"MULTIPOLYGON (((487834.6009 5056366.425,487836.1221 5056363.1289,487833.0719 5056358.1302,487828.8528 5056355.8933,487823.466 5056368.2845,487828.491 5056370.136,487829.398 5056368.8941,487830.413 5056368.0971,487831.749 5056367.3941,487833.187 5056366.8241,487834.6009 5056366.425)))",ac_vei,Area_di_circolazione_veicolare,area a traffico strutturato - incrocio,trasporto - traffico strutturato,"100"
"MULTIPOLYGON (((486111.986 5056944.4835,486115.697 5056945.9404,486144.412 5056875.047,486149.5362 5056862.3963,486148.0297 5056861.7557,486146.3522 5056861.0424,486133.7355 5056893.101,486130.7826 5056894.175,486125.5407 5056907.5809,486119.5877 5056905.2529,486116.2265 5056913.113,486120.3138 5056914.6628,486121.6968 5056915.7878,486122.3058 5056917.0738,486121.8918 5056918.8588,486111.986 5056944.4835)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"432"
"MULTIPOLYGON (((485314.4684 5059476.9104,485311.0941 5059477.2738,485311.1475 5059493.1091,485311.4199 5059503.5911,485310.563 5059503.6133,485310.5933 5059508.1638,485310.5933 5059513.2037,485309.3837 5059525.1652,485305.4028 5059527.7735,485305.5899 5059533.4482,485310.5295 5059533.2137,485313.9094 5059533.0533,485313.79 5059515.5731,485312.9808 5059500.0959,485312.8848 5059494.4806,485313.9933 5059481.3068,485314.4684 5059476.9104)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"195"
"MULTIPOLYGON (((486348.9156 5055676.1217,486348.7046 5055677.6567,486344.4936 5055687.6876,486344.0247 5055688.8126,486341.7589 5055694.2102,486334.0949 5055712.4684,486310.4263 5055766.2978,486310.1734 5055766.8708,486308.5423 5055770.6617,486301.6932 5055786.5829,486297.4406 5055796.4685,486298.9729 5055797.1991,486303.3288 5055786.5829,486304.1531 5055784.5738,486326.0281 5055734.8592,486343.1388 5055695.5419,486350.113 5055678.2025,486348.9156 5055676.1217)))",ac_vei,Area_di_circolazione_veicolare,banchina,trasporto,"210"
"MULTIPOLYGON (((485829.4122 5056583.1374,485822.887 5056579.5603,485814.9828 5056595.3829,485821.9892 5056599.1761,485823.1621 5056596.7366,485826.5885 5056589.0799,485828.2624 5056585.5858,485829.4122 5056583.1374)))",ac_vei,Area_di_circolazione_veicolare,tronco carreggiata - tronco ordinario,trasporto - traffico strutturato,"136"
"MULTIPOLYGON (((487669.5537 5055920.3242,487671.8237 5055913.6385,487671.0278 5055912.2483,487668.1641 5055920.1029,487658.7987 5055945.7905,487657.0196 5055950.6771,487659.0584 5055951.2356,487669.5537 5055920.3242)))",ac_vei,Area_di_circolazione_veicolare,banchina,trasporto,"67"
"MULTIPOLYGON (((484586.1101 5058248.2448,484584.968 5058237.44,484583.0641 5058237.789,484581.5191 5058238.0719,484581.4411 5058239.408,484580.9091 5058240.994,484579.8941 5058242.42,484579.6252 5058242.7026,484579.5502 5058244.9951,484579.7762 5058245.5479,484580.3942 5058247.0608,484581.9802 5058248.7638,484584.0461 5058248.5038,484586.1101 5058248.2448)))",ac_vei,Area_di_circolazione_veicolare,area a traffico strutturato - incrocio,trasporto - traffico strutturato,"55"
"MULTIPOLYGON (((486950.5668 5053959.1737,486949.0629 5053960.6592,486947.8118 5053956.0895,486946.5974 5053953.2068,486945.969 5053951.715,486943.1881 5053947.3399,486940.2491 5053944.3624,486938.406 5053943.148,486936.6881 5053942.406,486934.6562 5053941.2969,486927.2843 5053940.1559,486919.3131 5053938.9221,486914.25 5053942.0162,486908.0312 5053946.3281,486903.0941 5053952.4142,486897.875 5053960.2032,486899.4798 5053966.9935,486901.5309 5053975.6722,486903.531 5053978.8521,486905.406 5053981.613,486910.225 5053986.2094,486914.969 5053990.7341,486954.313 5053984.387,486953.377 5053977.3521,486953.1698 5053976.1728,486951.9059 5053968.9796,486950.5668 5053959.1737),(486925.2484 5053977.184,486924.3763 5053977.188,486924.1077 5053977.1642,486923.8765 5053977.1437,486923.4159 5053977.1029,486922.8748 5053977.0549,486922.5457 5053976.9943,486922.3765 5053976.9632,486922.155 5053976.9225,486921.8741 5053976.8708,486921.7153 5053976.8213,486921.4132 5053976.7271,486920.4465 5053976.4258,486920.1694 5053976.3394,486919.9685 5053976.2768,486919.0625 5053975.8708,486917.7496 5053975.1287,486916.9573 5053974.5267,486916.1556 5053973.9176,486915.438 5053973.223,486914.9962 5053972.7028,486914.7946 5053972.4654,486914.6488 5053972.2937,486914.469 5053972.082,486913.906 5053971.262,486913.4379 5053970.4075,486913.1886 5053969.9524,486912.99 5053969.491,486912.7853 5053969.0153,486912.594 5053968.57,486912.5283 5053968.337,486912.4593 5053968.0921,486912.188 5053967.129,486912.0 5053966.145,486911.9871 5053965.9399,486911.9687 5053965.6462,486911.875 5053964.152,486911.969 5053962.656,486912.2502 5053961.1835,486912.5309 5053960.2275,486913.094 5053958.836,486913.222 5053958.6011,486913.3326 5053958.3979,486913.813 5053957.516,486914.375 5053956.691,486914.536 5053956.5053,486914.7063 5053956.309,486915.363 5053955.5516,486915.5595 5053955.3249,486915.6914 5053955.1728,486916.4049 5053954.5011,486918.031 5053953.3319,486918.3953 5053953.1288,486918.473 5053953.0854,486918.6036 5053953.0126,486918.9062 5053952.8439,486919.365 5053952.643,486919.8194 5053952.4441,486920.1298 5053952.3082,486920.2811 5053952.2419,486920.4316 5053952.1962,486920.7559 5053952.0976,486921.7191 5053951.8049,486922.6881 5053951.6089,486923.029 5053951.5676,486923.1881 5053951.5484,486923.3499 5053951.5288,486923.6881 5053951.4879,486924.1906 5053951.4762,486924.6884 5053951.4646,486925.0228 5053951.4568,486925.1881 5053951.4529,486925.4357 5053951.4712,486925.6863 5053951.4898,486925.86 5053951.5026,486926.1881 5053951.5269,486926.6254 5053951.6026,486927.184 5053951.6992,486927.5826 5053951.7682,486927.6561 5053951.7809,486927.7302 5053951.8027,486928.148 5053951.9253,486928.6818 5053952.0819,486929.0925 5053952.2025,486929.433 5053952.3388,486929.5605 5053952.3898,486929.6793 5053952.4373,486930.0321 5053952.5785,486930.4777 5053952.8089,486930.9288 5053953.0422,486931.0827 5053953.1218,486931.3748 5053953.2729,486932.1881 5053953.8201,486933.0003 5053954.4303,486934.0942 5053955.4533,486934.2683 5053955.6597,486934.4198 5053955.8394,486934.7409 5053956.2201,486935.0629 5053956.6019,486935.319 5053956.9756,486935.3657 5053957.0437,486935.6248 5053957.4217,486936.125 5053958.2849,486936.7499 5053959.6478,486937.219 5053961.0779,486937.5001 5053962.5472,486937.5135 5053962.7606,486937.5313 5053963.0448,486937.5937 5053964.0405,486937.6125 5053964.3393,486937.625 5053964.5389,486937.5631 5053965.537,486937.3444 5053967.0181,486937.0628 5053967.9775,486936.7813 5053968.9363,486936.1562 5053970.3005,486935.6569 5053971.1666,486934.7801 5053972.3921,486933.7823 5053973.4988,486933.0241 5053974.1647,486932.9215 5053974.2548,486932.6574 5053974.4868,486931.8457 5053975.0688,486930.9614 5053975.5741,486930.6896 5053975.7294,486930.5308 5053975.8201,486930.3683 5053975.8944,486930.0894 5053976.0217,486929.8765 5053976.119,486929.6251 5053976.2339,486929.1944 5053976.3825,486928.6832 5053976.5589,486928.3944 5053976.6586,486928.2199 5053976.7188,486928.0032 5053976.766,486927.7157 5053976.8286,486927.3173 5053976.9154,486926.7515 5053977.0387,486926.4716 5053977.0658,486926.2484 5053977.0873,486925.2484 5053977.184)))",ac_vei,Area_di_circolazione_veicolare,area a traffico strutturato - rotatoria,trasporto - traffico strutturato,"1627"
